code,suffix,name,sector,subsector
003680,KS,한성기업,수산물 가공 및 저장 처리업,
066980,KQ,한성크린텍,"건축기술, 엔지니어링 및 관련 기술 서비스업",
105630,KS,한세실업,봉제의복 제조업,
069640,KS,한세엠케이,"섬유, 의복, 신발 및 가죽제품 소매업",
016450,KS,한세예스24홀딩스,봉제의복 제조업,
009180,KS,한솔로지스틱스,기타 운송관련 서비스업,
114810,KQ,한솔아이원스,특수 목적용 기계 제조업,
213500,KS,한솔제지,"펄프, 종이 및 판지 제조업",
014680,KS,한솔케미칼,기초 화학물질 제조업,
004710,KS,한솔테크닉스,전자부품 제조업,
004150,KS,한솔홀딩스,기타 금융업,
025750,KS,한솔홈데코,제재 및 목재 가공업,
042520,KQ,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,
004960,KS,한신공영,건물 건설업,
011700,KS,한신기계,일반 목적용 기계 제조업,
430690,KQ,한싹,소프트웨어 개발 및 공급업,
078350,KQ,한양디지텍,반도체 제조업,
045100,KQ,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",
001750,KS,한양증권,금융 지원 서비스업,
018880,KS,한온시스템,일반 목적용 기계 제조업,
009420,KS,한올바이오파마,의약품 제조업,
320000,KQ,한울반도체,특수 목적용 기계 제조업,
091440,KQ,한울소재과학,통신 및 방송 장비 제조업,
276730,KQ,한울앤제주,알코올음료 제조업,
014130,KS,한익스프레스,도로 화물 운송업,
024740,KQ,한일단조,자동차 신품 부품 제조업,
005860,KQ,한일사료,동물용 사료 및 조제식품 제조업,
300720,KS,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업",
002220,KS,한일철강,1차 철강 제조업,
003300,KS,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",
007770,KQ,한일화학,기초 화학물질 제조업,
051600,KS,한전KPS,전기 및 통신 공사업,
052690,KS,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",
130660,KS,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업",
198940,KQ,한주라이트메탈,1차 비철금속 제조업,
058450,KQ,한주에이알티,"영화, 비디오물, 방송프로그램 제작 및 배급업",
107640,KQ,한중엔시에스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
002320,KS,한진,도로 화물 운송업,
003480,KS,한진중공업홀딩스,연료용 가스 제조 및 배관공급업,
180640,KS,한진칼,기타 금융업,
079170,KQ,한창산업,1차 비철금속 제조업,
009460,KS,한창제지,"펄프, 종이 및 판지 제조업",
372910,KS,한컴라이프케어,의료용 기기 제조업,
054920,KQ,한컴위드,소프트웨어 개발 및 공급업,
457370,KQ,한켐,기초 화학물질 제조업,
002680,KQ,한탑,"곡물가공품, 전분 및 전분제품 제조업",
098070,KQ,한텍,"구조용 금속제품, 탱크 및 증기발생기 제조업",
408470,KQ,한패스,기타 금융업,
000880,KS,한화,기타 화학제품 제조업,
452260,KS,한화갤러리아,종합 소매업,
451800,KS,한화리츠,부동산 임대 및 공급업,
489790,KS,한화비전,통신 및 방송 장비 제조업,
088350,KS,한화생명,보험업,
000370,KS,한화손해보험,보험업,
009830,KS,한화솔루션,기초 화학물질 제조업,
009835,KS,한화솔루션우,,
272210,KS,한화시스템,전자부품 제조업,
012450,KS,한화에어로스페이스,"항공기,우주선 및 부품 제조업",
082740,KS,한화엔진,일반 목적용 기계 제조업,
042660,KS,한화오션,선박 및 보트 건조업,
003530,KS,한화투자증권,금융 지원 서비스업,
003535,KS,한화투자증권우,,
498390,KQ,한화플러스제5호스팩,금융 지원 서비스업,
195870,KS,해성디에스,전자부품 제조업,
034810,KQ,해성산업,기타 금융업,
059270,KQ,해성에어로보틱스,기타 금속 가공제품 제조업,
076610,KQ,해성옵틱스,사진장비 및 광학기기 제조업,
101530,KS,해태제과식품,기타 식품 제조업,
220180,KQ,핸디소프트,소프트웨어 개발 및 공급업,
143210,KS,핸즈코퍼레이션,자동차 신품 부품 제조업,
900270,KQ,헝셩그룹,기타 금융업,
214180,KQ,헥토이노베이션,기타 정보 서비스업,
234340,KQ,헥토파이낸셜,금융 지원 서비스업,
084990,KQ,헬릭스미스,자연과학 및 공학 연구개발업,
000720,KS,현대건설,토목 건설업,
000725,KS,현대건설우,,
170030,KQ,현대공업,자동차 신품 부품 제조업,
453340,KS,현대그린푸드,종합 소매업,
086280,KS,현대글로비스,기타 운송관련 서비스업,
064350,KS,현대로템,그외 기타 운송장비 제조업,
079430,KS,현대리바트,가구 제조업,
012330,KS,현대모비스,자동차 신품 부품 제조업,
319400,KQ,현대무벡스,일반 목적용 기계 제조업,
048410,KQ,현대바이오,기타 화학제품 제조업,
052260,KQ,현대바이오랜드,기타 화학제품 제조업,
069960,KS,현대백화점,종합 소매업,
004560,KS,현대비앤지스틸,1차 철강 제조업,
004310,KS,현대약품,의약품 제조업,
041440,KQ,현대에버다임,특수 목적용 기계 제조업,
039010,KQ,현대에이치티,통신 및 방송 장비 제조업,
017800,KS,현대엘리베이터,일반 목적용 기계 제조업,
307950,KS,현대오토에버,소프트웨어 개발 및 공급업,
011210,KS,현대위아,자동차 신품 부품 제조업,
090850,KQ,현대이지웰,소프트웨어 개발 및 공급업,
004020,KS,현대제철,1차 철강 제조업,
005440,KS,현대지에프홀딩스,기타 금융업,
005380,KS,현대차,자동차용 엔진 및 자동차 제조업,
005387,KS,현대차2우B,,
005389,KS,현대차3우B,,
005385,KS,현대차우,,
001500,KS,현대차증권,금융 지원 서비스업,
011760,KS,현대코퍼레이션,상품 종합 도매업,
227840,KS,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,
126560,KS,현대퓨처넷,전기 통신업,
001450,KS,현대해상,보험업,
057050,KS,현대홈쇼핑,무점포 소매업,
460930,KQ,현대힘스,선박 및 보트 건조업,
092300,KQ,현우산업,전자부품 제조업,
011080,KQ,형지I&C,봉제의복 제조업,
308100,KQ,형지글로벌,"섬유, 의복, 신발 및 가죽제품 소매업",
093240,KS,형지엘리트,봉제의복 제조업,
003010,KS,혜인,기계장비 및 관련 물품 도매업,
111110,KS,호전실업,봉제의복 제조업,
008770,KS,호텔신라,기타 상품 전문 소매업,
008775,KS,호텔신라우,,
064240,KQ,홈캐스트,기타 전문 도매업,
039610,KQ,화성밸브,일반 목적용 기계 제조업,
378850,KS,화승알앤에이,자동차 신품 부품 제조업,
241590,KS,화승엔터프라이즈,신발 및 신발 부분품 제조업,
006060,KS,화승인더,상품 종합 도매업,
013520,KS,화승코퍼레이션,자동차 신품 부품 제조업,
010690,KS,화신,자동차 신품 부품 제조업,
126640,KQ,화신정공,자동차 신품 부품 제조업,
133820,KS,화인베스틸,1차 철강 제조업,
127980,KQ,화인써키트,전자부품 제조업,
061250,KQ,화일약품,의약품 제조업,
010660,KS,화천기계,특수 목적용 기계 제조업,
000850,KS,화천기공,특수 목적용 기계 제조업,
016580,KS,환인제약,의약품 제조업,
032560,KS,황금에스티,1차 비철금속 제조업,
004800,KS,효성,기타 금융업,
094280,KS,효성ITX,기타 사업지원 서비스업,
097870,KQ,효성오앤비,"비료, 농약 및 살균, 살충제 제조업",
298040,KS,효성중공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",
298020,KS,효성티앤씨,화학섬유 제조업,
298000,KS,효성화학,기초 화학물질 제조업,
093370,KS,후성,기초 화학물질 제조업,
290270,KQ,휴네시온,소프트웨어 개발 및 공급업,
005870,KS,휴니드,통신 및 방송 장비 제조업,
353190,KQ,휴럼,기타 식품 제조업,
090710,KQ,휴림로봇,특수 목적용 기계 제조업,
078590,KQ,휴림에이텍,자동차 신품 부품 제조업,
205470,KQ,휴마시스,의료용품 및 기타 의약 관련제품 제조업,
115160,KQ,휴맥스,기계장비 및 관련 물품 도매업,
028080,KQ,휴맥스홀딩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
175140,KQ,휴먼테크놀로지,통신 및 방송 장비 제조업,
200670,KQ,휴메딕스,의약품 제조업,
079980,KS,휴비스,화학섬유 제조업,
065510,KQ,휴비츠,의료용 기기 제조업,
005010,KS,휴스틸,1차 철강 제조업,
263920,KQ,휴엠앤씨,그외 기타 제품 제조업,
243070,KQ,휴온스,의약품 제조업,
084110,KQ,휴온스글로벌,의약품 제조업,
145020,KQ,휴젤,기초 의약물질 제조업,
024060,KQ,흥구석유,기타 전문 도매업,
010240,KQ,흥국,특수 목적용 기계 제조업,
189980,KQ,흥국에프엔비,비알코올음료 및 얼음 제조업,
000540,KS,흥국화재,보험업,
003280,KS,흥아해운,해상 운송업,
037440,KQ,희림,"건축기술, 엔지니어링 및 관련 기술 서비스업",
238490,KQ,힘스,특수 목적용 기계 제조업,
